study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Inagaki2014	NA	normal renal	12.0	CAN100	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN100_normal	0.5	hr	NA	391.928004768066	483.438620716955	91.51061594888898	26.41683937589976	ng/ml	.
Inagaki2014	NA	normal renal	12.0	CAN100	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN100_normal	1.0	hr	NA	1185.04962411654	1518.59368908483	333.54406496829006	96.28587784802215	ng/ml	NA
Inagaki2014	NA	normal renal	12.0	CAN100	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN100_normal	1.5	hr	NA	1017.31747279938	1119.13254239962	101.81506960024001	29.391478920629527	ng/ml	NA
Inagaki2014	NA	normal renal	12.0	CAN100	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN100_normal	2.0	hr	NA	784.838768037198	824.748355310644	39.90958727344605	11.52090547778547	ng/ml	NA
Inagaki2014	NA	normal renal	12.0	CAN100	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN100_normal	3.0	hr	NA	531.822078321683	631.438997314828	99.61691899314508	28.75692749826673	ng/ml	NA
Inagaki2014	NA	normal renal	12.0	CAN100	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN100_normal	4.0	hr	NA	423.005791208325	456.547879250603	33.54208804227801	9.682766780195669	ng/ml	NA
Inagaki2014	NA	normal renal	12.0	CAN100	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN100_normal	6.0	hr	NA	272.766617325094	342.934570489521	70.16795316442699	20.255743323983488	ng/ml	NA
Inagaki2014	NA	normal renal	12.0	CAN100	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN100_normal	8.0	hr	NA	202.55601918563	243.265876156981	40.709856971351	11.751923440540333	ng/ml	NA
Inagaki2014	NA	normal renal	12.0	CAN100	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN100_normal	12.0	hr	NA	128.145999811354	159.886244583786	31.74024477243202	9.16261943175412	ng/ml	NA
Inagaki2014	NA	normal renal	12.0	CAN100	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN100_normal	24.0	hr	NA	60.6642582047797	83.5835785417265	22.919320336946797	6.616237883089749	ng/ml	NA
Inagaki2014	NA	normal renal	12.0	CAN100	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN100_normal	48.0	hr	NA	15.3607560921477	23.2822894150003	7.9215333228526	2.2867496981717697	ng/ml	NA
Inagaki2014	NA	normal renal	12.0	CAN100	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN100_normal	72.0	hr	NA	5.06087198691968	10.0573948620837	4.996522875164021	1.4423719134940354	ng/ml	NA
Inagaki2014	NA	moderate renal	12.0	CAN100	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN100_moderate	0.5	hr	NA	456.547879250603	585.047844483219	128.49996523261603	37.094744758954214	ng/ml	NA
Inagaki2014	NA	moderate renal	12.0	CAN100	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN100_moderate	1.0	hr	NA	1036.91106251943	1207.87374417116	170.96268165173	49.35267513650331	ng/ml	NA
Inagaki2014	NA	moderate renal	12.0	CAN100	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN100_moderate	1.5	hr	NA	979.234025330184	1162.65679123807	183.42276590788595	52.949591636211835	ng/ml	NA
