study	group	count	intervention	measurement_type	substance	tissue	method	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
Inagaki2014	moderate renal	12.0	CAN100	concentration change	glucose	plasma	LC MS/MS	1.0	day	-21.0	NA	NA	NA	NA	NA	NA	dimensionless	NA
Inagaki2014	moderate renal	12.0	CAN200	concentration change	glucose	plasma	LC MS/MS	1.0	day	-17.0	NA	NA	NA	NA	NA	NA	dimensionless	NA
Inagaki2014	normal renal	12.0	CAN100	concentration change	glucose	plasma	LC MS/MS	1.0	day	-38.0	NA	NA	NA	NA	NA	NA	dimensionless	NA
Inagaki2014	normal renal	12.0	CAN200	concentration change	glucose	plasma	LC MS/MS	1.0	day	-33.0	NA	NA	NA	NA	NA	NA	dimensionless	NA
