study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Sha2014	all	116.0	NA	species	116.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	all	116.0	NA	healthy	116.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	all	116.0	NA	disease	116.0	NA	t2dm	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	all	116.0	NA	sex	116.0	NA	MF	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	all	116.0	NA	age	116.0	NA	NA	NA	NA	NA	NA	25.0	65.0	yr	NA
Sha2014	all	116.0	NA	gfr	116.0	NA	NA	NA	NA	NA	NA	NA	NA	ml/min/(1.73*m^2)	NA
Sha2014	all	116.0	NA	bmi	116.0	NA	NA	NA	NA	NA	NA	20.0	40.0	kg/m^2	NA
Sha2014	all	116.0	NA	hba1c	116.0	NA	NA	NA	NA	NA	NA	7.0	10.0	percent	NA
Sha2014	all	116.0	NA	concentration	116.0	glucose	NA	NA	NA	NA	NA	140.0	270.0	mg/dl	NA
Sha2014	all	116.0	NA	pregnant	116.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	all	116.0	NA	breastfeeding	116.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	all	116.0	NA	overnight fast	116.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	PBO	19.0	all	sex	16.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	PBO	19.0	all	sex	3.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	PBO	19.0	all	age	19.0	NA	NA	52.4	NA	8.4	NA	25.0	65.0	yr	NA
Sha2014	PBO	19.0	all	gfr	19.0	NA	NA	98.8	NA	20.7	NA	NA	NA	ml/min/(1.73*m^2)	NA
Sha2014	PBO	19.0	all	bmi	19.0	NA	NA	30.2	NA	5.2	NA	20.0	40.0	kg/m^2	NA
Sha2014	PBO	19.0	all	hba1c	19.0	NA	NA	8.3	NA	0.8	NA	7.0	10.0	percent	NA
Sha2014	PBO	19.0	all	concentration	19.0	glucose	NA	11.2	NA	2.4	NA	140.0	270.0	mg/dl	NA
Sha2014	PBO	19.0	all	ethnicity	10.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	PBO	19.0	all	ethnicity	4.0	NA	black  	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	PBO	19.0	all	ethnicity	5.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	PBO	19.0	all	weight	19.0	NA	NA	94.2	NA	21.0	NA	NA	NA	kg	NA
Sha2014	PBO_K	4.0	all	sex	3.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	PBO_K	4.0	all	sex	1.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	PBO_K	4.0	all	age	4.0	NA	NA	52.0	NA	10.9	NA	25.0	65.0	yr	NA
Sha2014	PBO_K	4.0	all	gfr	4.0	NA	NA	77.5	NA	18.8	NA	NA	NA	ml/min/(1.73*m^2)	NA
Sha2014	PBO_K	4.0	all	bmi	4.0	NA	NA	26.9	NA	4.6	NA	20.0	40.0	kg/m^2	NA
Sha2014	PBO_K	4.0	all	hba1c	4.0	NA	NA	8.4	NA	1.1	NA	7.0	10.0	percent	NA
Sha2014	PBO_K	4.0	all	concentration	4.0	glucose	NA	10.7	NA	1.1	NA	140.0	270.0	mg/dl	NA
Sha2014	PBO_K	4.0	all	ethnicity	4.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	PBO_K	4.0	all	weight	4.0	NA	NA	75.5	NA	20.1	NA	NA	NA	kg	NA
Sha2014	CAN30	16.0	all	sex	8.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN30	16.0	all	sex	8.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN30	16.0	all	age	16.0	NA	NA	53.1	NA	6.8	NA	25.0	65.0	yr	NA
Sha2014	CAN30	16.0	all	gfr	16.0	NA	NA	96.9	NA	23.2	NA	NA	NA	ml/min/(1.73*m^2)	NA
Sha2014	CAN30	16.0	all	bmi	16.0	NA	NA	31.8	NA	5.7	NA	20.0	40.0	kg/m^2	NA
Sha2014	CAN30	16.0	all	hba1c	16.0	NA	NA	7.9	NA	1.0	NA	7.0	10.0	percent	NA
Sha2014	CAN30	16.0	all	concentration	16.0	glucose	NA	11.1	NA	2.1	NA	140.0	270.0	mg/dl	NA
Sha2014	CAN30	16.0	all	ethnicity	2.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN30	16.0	all	ethnicity	4.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN30	16.0	all	ethnicity	5.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN30	16.0	all	ethnicity	5.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN30	16.0	all	weight	16.0	NA	NA	88.9	NA	17.8	NA	NA	NA	kg	NA
Sha2014	CAN30_K	15.0	all	sex	8.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN30_K	15.0	all	sex	7.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN30_K	15.0	all	age	15.0	NA	NA	54.1	NA	5.7	NA	25.0	65.0	yr	NA
Sha2014	CAN30_K	15.0	all	gfr	15.0	NA	NA	77.8	NA	14.3	NA	NA	NA	ml/min/(1.73*m^2)	NA
Sha2014	CAN30_K	15.0	all	bmi	15.0	NA	NA	25.8	NA	2.7	NA	20.0	40.0	kg/m^2	NA
Sha2014	CAN30_K	15.0	all	hba1c	15.0	NA	NA	8.1	NA	1.1	NA	7.0	10.0	percent	NA
Sha2014	CAN30_K	15.0	all	concentration	15.0	glucose	NA	9.9	NA	1.7	NA	140.0	270.0	mg/dl	NA
Sha2014	CAN30_K	15.0	all	ethnicity	15.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN30_K	15.0	all	weight	15.0	NA	NA	66.2	NA	11.4	NA	NA	NA	kg	NA
Sha2014	CAN100	16.0	all	sex	8.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN100	16.0	all	sex	8.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN100	16.0	all	age	16.0	NA	NA	56.4	NA	4.0	NA	25.0	65.0	yr	NA
Sha2014	CAN100	16.0	all	gfr	16.0	NA	NA	102.4	NA	23.3	NA	NA	NA	ml/min/(1.73*m^2)	NA
Sha2014	CAN100	16.0	all	bmi	16.0	NA	NA	30.8	NA	5.1	NA	20.0	40.0	kg/m^2	NA
Sha2014	CAN100	16.0	all	hba1c	16.0	NA	NA	7.7	NA	0.5	NA	7.0	10.0	percent	NA
Sha2014	CAN100	16.0	all	concentration	16.0	glucose	NA	10.3	NA	1.7	NA	140.0	270.0	mg/dl	NA
Sha2014	CAN100	16.0	all	ethnicity	16.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN100	16.0	all	weight	16.0	NA	NA	66.2	NA	11.4	NA	NA	NA	kg	NA
Sha2014	CAN200	16.0	all	sex	14.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN200	16.0	all	sex	2.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN200	16.0	all	age	16.0	NA	NA	53.3	NA	9.1	NA	25.0	65.0	yr	NA
Sha2014	CAN200	16.0	all	gfr	16.0	NA	NA	92.0	NA	18.9	NA	NA	NA	ml/min/(1.73*m^2)	NA
Sha2014	CAN200	16.0	all	bmi	16.0	NA	NA	30.2	NA	3.7	NA	20.0	40.0	kg/m^2	NA
Sha2014	CAN200	16.0	all	hba1c	16.0	NA	NA	8.0	NA	0.8	NA	7.0	10.0	percent	NA
Sha2014	CAN200	16.0	all	concentration	16.0	glucose	NA	11.2	NA	2.4	NA	140.0	270.0	mg/dl	NA
Sha2014	CAN200	16.0	all	ethnicity	1.0	NA	black 	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN200	16.0	all	ethnicity	4.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN200	16.0	all	ethnicity	11.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN200	16.0	all	weight	16.0	NA	NA	92.2	NA	11.0	NA	NA	NA	kg	NA
Sha2014	CAN400	16.0	all	sex	13.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN400	16.0	all	sex	3.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN400	16.0	all	age	16.0	NA	NA	51.9	NA	9.0	NA	25.0	65.0	yr	NA
Sha2014	CAN400	16.0	all	gfr	16.0	NA	NA	104.1	NA	21.7	NA	NA	NA	ml/min/(1.73*m^2)	NA
Sha2014	CAN400	16.0	all	bmi	16.0	NA	NA	31.5	NA	3.3	NA	20.0	40.0	kg/m^2	NA
Sha2014	CAN400	16.0	all	hba1c	16.0	NA	NA	8.3	NA	1.1	NA	7.0	10.0	percent	NA
Sha2014	CAN400	16.0	all	concentration	16.0	glucose	NA	11.6	NA	3.1	NA	140.0	270.0	mg/dl	NA
Sha2014	CAN400	16.0	all	ethnicity	2.0	NA	black 	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN400	16.0	all	ethnicity	8.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN400	16.0	all	ethnicity	6.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN400	16.0	all	weight	16.0	NA	NA	92.7	NA	15.2	NA	NA	NA	kg	NA
Sha2014	CAN300_BID	14.0	all	sex	11.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN300_BID	14.0	all	sex	3.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN300_BID	14.0	all	age	14.0	NA	NA	52.9	NA	8.3	NA	25.0	65.0	yr	NA
Sha2014	CAN300_BID	14.0	all	gfr	14.0	NA	NA	103.6	NA	24.5	NA	NA	NA	ml/min/(1.73*m^2)	NA
Sha2014	CAN300_BID	14.0	all	bmi	14.0	NA	NA	30.9	NA	5.8	NA	20.0	40.0	kg/m^2	NA
Sha2014	CAN300_BID	14.0	all	hba1c	14.0	NA	NA	8.1	NA	0.7	NA	7.0	10.0	percent	NA
Sha2014	CAN300_BID	14.0	all	concentration	14.0	glucose	NA	10.3	NA	2.0	NA	140.0	270.0	mg/dl	NA
Sha2014	CAN300_BID	14.0	all	ethnicity	5.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN300_BID	14.0	all	ethnicity	9.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Sha2014	CAN300_BID	14.0	all	weight	14.0	NA	NA	94.8	NA	23.3	NA	NA	NA	kg	NA
