study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Sha2014	NA	PBO	19.0	placebo_d16	weight	canagliflozin	plasma	LC MS/MS	canagliflozin_weight_PBO	0.0	day	-0.0348185722833855	NA	NA	NA	NA	kg	NA
Sha2014	NA	PBO	19.0	placebo_d16	weight	canagliflozin	plasma	LC MS/MS	canagliflozin_weight_PBO	1.0	day	-0.415188232370754	NA	NA	NA	NA	kg	NA
Sha2014	NA	PBO	19.0	placebo_d16	weight	canagliflozin	plasma	LC MS/MS	canagliflozin_weight_PBO	2.0	day	-0.77289069770794	NA	NA	NA	NA	kg	NA
Sha2014	NA	PBO	19.0	placebo_d16	weight	canagliflozin	plasma	LC MS/MS	canagliflozin_weight_PBO	3.0	day	-0.64314145837543	NA	NA	NA	NA	kg	NA
Sha2014	NA	PBO	19.0	placebo_d16	weight	canagliflozin	plasma	LC MS/MS	canagliflozin_weight_PBO	4.0	day	-0.809749688903916	NA	NA	NA	NA	kg	NA
Sha2014	NA	PBO	19.0	placebo_d16	weight	canagliflozin	plasma	LC MS/MS	canagliflozin_weight_PBO	5.0	day	-0.812794069175844	NA	NA	NA	NA	kg	NA
Sha2014	NA	PBO	19.0	placebo_d16	weight	canagliflozin	plasma	LC MS/MS	canagliflozin_weight_PBO	6.0	day	-0.844986313727051	NA	NA	NA	NA	kg	NA
Sha2014	NA	PBO	19.0	placebo_d16	weight	canagliflozin	plasma	LC MS/MS	canagliflozin_weight_PBO	7.0	day	-0.945201643769881	NA	NA	NA	NA	kg	NA
Sha2014	NA	PBO	19.0	placebo_d16	weight	canagliflozin	plasma	LC MS/MS	canagliflozin_weight_PBO	8.0	day	-0.828405924862447	NA	NA	NA	NA	kg	NA
Sha2014	NA	PBO	19.0	placebo_d16	weight	canagliflozin	plasma	LC MS/MS	canagliflozin_weight_PBO	9.0	day	-0.967480838851375	NA	NA	NA	NA	kg	NA
Sha2014	NA	PBO	19.0	placebo_d16	weight	canagliflozin	plasma	LC MS/MS	canagliflozin_weight_PBO	10.0	day	-0.981865169137803	NA	NA	NA	NA	kg	NA
