study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015c	moderate_renal	8.0	CAN200	cumulative amount	M5	urine	LC MS/MS	M5_cumulative_amount_CAN200_moderate_renal	0.0	hr	0.0				0.0				mole	mg
Devineni2015c	moderate_renal	8.0	CAN200	cumulative amount	M5	urine	LC MS/MS	M5_cumulative_amount_CAN200_moderate_renal	24.0	hr	1.4179825974863036e-05				7.734450531743474e-06				mole	mg
