study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Devineni2015c		moderate_renal	8.0	CAN200	renal threshold	glucose	urine	LC MS/MS	glucose_RT_CAN200_moderate_renal	2.0	hr		4.789586956387193	125.923344947735	2.1999415154009374	0.7777967818769038		mole/meter^3	mg/dl
Devineni2015c		moderate_renal	8.0	CAN200	renal threshold	glucose	urine	LC MS/MS	glucose_RT_CAN200_moderate_renal	7.0	hr		4.010179105216573	115.505226480836	2.4010790253804504	0.8489096305056504		mole/meter^3	mg/dl
Devineni2015c		moderate_renal	8.0	CAN200	renal threshold	glucose	urine	LC MS/MS	glucose_RT_CAN200_moderate_renal	17.0	hr		4.2113166151960915	118.449477351916	2.36336574225928	0.8355759713877552		mole/meter^3	mg/dl
