study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015c	ESRD_post	8.0	CAN200	cumulative amount	canagliflozin	urine	LC MS/MS	canagliflozin_cumulative_amount_CAN200_esrd_post_renal	0.0	hr	0.0				0.0				mole	mg
Devineni2015c	ESRD_post	8.0	CAN200	cumulative amount	canagliflozin	urine	LC MS/MS	canagliflozin_cumulative_amount_CAN200_esrd_post_renal	24.0	hr	0.0				0.0				mole	mg
