study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	M5	plasma	LC MS/MS	M5_CAN300_normal_hepatic	0.0	hr		0.0	26.5486725663718	4.277904055167869e-05	1.5124674833373157e-05		mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	M5	plasma	LC MS/MS	M5_CAN300_normal_hepatic	0.5	hr		3.564920045973203e-05	97.3451327433631	0.0001212072815630896	4.2853245361223924e-05		mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	M5	plasma	LC MS/MS	M5_CAN300_normal_hepatic	1.0	hr		0.0005204783267120883	566.371681415929	0.0003921412050570527	0.00013864285263925322		mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	M5	plasma	LC MS/MS	M5_CAN300_normal_hepatic	1.5	hr		0.0009981776128724976	1022.12389380531	0.0006488154483671254	0.0002293909016394923		mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	M5	plasma	LC MS/MS	M5_CAN300_normal_hepatic	2.0	hr		0.001376059137745659	1252.21238938053	0.0006416856082751758	0.00022687012250059571		mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	M5	plasma	LC MS/MS	M5_CAN300_normal_hepatic	3.0	hr		0.0018181092234463262	1362.83185840708	0.00037788152487317123	0.00013360129436146623		mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	M5	plasma	LC MS/MS	M5_CAN300_normal_hepatic	4.0	hr		0.0023029383496986785	1933.62831858407	0.0008128017704819047	0.00028736882183409327		mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	M5	plasma	LC MS/MS	M5_CAN300_normal_hepatic	5.0	hr		0.002260159309147003	2340.70796460177	0.0015115260994926522	0.0005344051774458533		mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	M5	plasma	LC MS/MS	M5_CAN300_normal_hepatic	6.0	hr		0.0019535761851933128	1880.53097345132	0.001076605853883903	0.00038063764997322056		mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	M5	plasma	LC MS/MS	M5_CAN300_normal_hepatic	8.0	hr		0.0013261502571020336	1199.11504424778	0.0006060364078154332	0.0002142662268061144		mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	M5	plasma	LC MS/MS	M5_CAN300_normal_hepatic	12.0	hr		0.0007842824101141057	769.911504424779	0.0004563097658845713	0.00016132986488931315		mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	M5	plasma	LC MS/MS	M5_CAN300_normal_hepatic	16.0	hr		0.0005703872073557122	500.0	0.00023528472303423298	8.318571158355243e-05		mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	M5	plasma	LC MS/MS	M5_CAN300_normal_hepatic	24.0	hr		0.00039927104514899775	473.451327433628	0.00036362184468926846	0.00012855973608367168		mole/meter^3	ng/ml
