study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015c	normal_renal	8.0	CAN200	cumulative amount	M7	urine	LC MS/MS	M7_cumulative_amount_CAN200_normal_renal	0.0	hr	0.0				0.0				mole	mg
Devineni2015c	normal_renal	8.0	CAN200	cumulative amount	M7	urine	LC MS/MS	M7_cumulative_amount_CAN200_normal_renal	24.0	hr	5.704157267160812e-05				1.1601675797615213e-05				mole	mg
