study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015c	moderate_renal	8.0	CAN200	recovery	M5	urine	LC MS/MS	M5_recovery_CAN200_moderate_renal	0.0	hr	0.0				0.0				count*mole/kilogram	percent
Devineni2015c	moderate_renal	8.0	CAN200	recovery	M5	urine	LC MS/MS	M5_recovery_CAN200_moderate_renal	24.0	hr	0.07089912987431518				0.03867225265871737				count*mole/kilogram	percent
