study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Devineni2015c		mild_renal	8.0	CAN200	concentration	M5	plasma	LC MS/MS	M5_CAN200_mild_renal	0.0	hr		0.0	37.9061371841153	6.107982143750451e-05	2.1594977966061452e-05		mole/meter^3	ng/ml
Devineni2015c		mild_renal	8.0	CAN200	concentration	M5	plasma	LC MS/MS	M5_CAN200_mild_renal	0.5	hr		0.0001483367092053685	173.285198555956	0.0001308853316517955	4.627495278441742e-05		mole/meter^3	ng/ml
Devineni2015c		mild_renal	8.0	CAN200	concentration	M5	plasma	LC MS/MS	M5_CAN200_mild_renal	1.0	hr		0.0005148156378303979	433.212996389891	0.00018323946431251362	6.478493389818437e-05		mole/meter^3	ng/ml
Devineni2015c		mild_renal	8.0	CAN200	concentration	M5	plasma	LC MS/MS	M5_CAN200_mild_renal	1.5	hr		0.0008812945664554271	709.386281588447	0.0002617706633035916	9.254990556883509e-05		mole/meter^3	ng/ml
Devineni2015c		mild_renal	8.0	CAN200	concentration	M5	plasma	LC MS/MS	M5_CAN200_mild_renal	2.0	hr		0.0010732597195447279	1234.65703971119	0.0009161973215625717	0.00032392466949092316		mole/meter^3	ng/ml
Devineni2015c		mild_renal	8.0	CAN200	concentration	M5	plasma	LC MS/MS	M5_CAN200_mild_renal	3.0	hr		0.0012652248726340283	1548.73646209386	0.0012303221175268804	0.0004349845561735248		mole/meter^3	ng/ml
Devineni2015c		mild_renal	8.0	CAN200	concentration	M5	plasma	LC MS/MS	M5_CAN200_mild_renal	4.0	hr		0.0014310129593929713	1175.09025270758	0.0004624615051696778	0.0001635048331716084		mole/meter^3	ng/ml
Devineni2015c		mild_renal	8.0	CAN200	concentration	M5	plasma	LC MS/MS	M5_CAN200_mild_renal	5.0	hr		0.0013786588267322526	1126.35379061371	0.0004362844388393073	0.00015424984261472083		mole/meter^3	ng/ml
Devineni2015c		mild_renal	8.0	CAN200	concentration	M5	plasma	LC MS/MS	M5_CAN200_mild_renal	6.0	hr		0.0012564991838572431	942.238267148014	0.0002617706633035916	9.254990556883509e-05		mole/meter^3	ng/ml
Devineni2015c		mild_renal	8.0	CAN200	concentration	M5	plasma	LC MS/MS	M5_CAN200_mild_renal	8.0	hr		0.0009685514542232904	758.12274368231	0.0002530449745268063	8.946490871654093e-05		mole/meter^3	ng/ml
Devineni2015c		mild_renal	8.0	CAN200	concentration	M5	plasma	LC MS/MS	M5_CAN200_mild_renal	12.0	hr		0.000724232168473271	611.913357400722	0.0002617706633035934	9.254990556883571e-05		mole/meter^3	ng/ml
Devineni2015c		mild_renal	8.0	CAN200	concentration	M5	plasma	LC MS/MS	M5_CAN200_mild_renal	24.0	hr		0.00034030186229466963	308.664259927797	0.00015706239798215436	5.5529943341300836e-05		mole/meter^3	ng/ml
