study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015c	severe_renal	8.0	CAN200	recovery	canagliflozin	urine	LC MS/MS	canagliflozin_recovery_CAN200_severe_renal	0.0	hr	0.0				0.0				count*mole/kilogram	percent
Devineni2015c	severe_renal	8.0	CAN200	recovery	canagliflozin	urine	LC MS/MS	canagliflozin_recovery_CAN200_severe_renal	24.0	hr	0.0022496276866178647				0.0008998510746471459				count*mole/kilogram	percent
