study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300_normal_hepatic	0.0	hr		0.0	41.6666666666669	9.373448694241156e-05	3.31401456740105e-05	.	mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300_normal_hepatic	0.5	hr		0.0007654983100296883	756.944444444444	0.0009373448694241112	0.00033140145674010504		mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300_normal_hepatic	1.0	hr		0.004389898471802897	3062.5	0.0024995863184643138	0.0008837372179736163		mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300_normal_hepatic	1.5	hr		0.005014795051418976	3291.66666666666	0.002390229417031481	0.0008450737146872636		mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300_normal_hepatic	2.0	hr		0.005280376097755816	3076.38888888888	0.001640353521492178	0.000579952549295176		mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300_normal_hepatic	3.0	hr		0.00467110193263013	2597.22222222222	0.0011716810867801529	0.00041425182092513465		mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300_normal_hepatic	4.0	hr		0.004499255373235729	2604.16666666666	0.001359150060664945	0.00048053211227314525		mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300_normal_hepatic	5.0	hr		0.003811869135658039	2375.0	0.00153099662005939	0.0005412890460088388		mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300_normal_hepatic	6.0	hr		0.002874524266233921	1701.38888888888	0.0009529672839145097	0.0003369248143524379		mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300_normal_hepatic	8.0	hr		0.00198404664028103	1180.55555555555	0.0006717638230872698	0.00023750437733040505		mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300_normal_hepatic	12.0	hr		0.001187303501270538	680.555555555555	0.00034369311878884096	0.00012151386747137146		mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300_normal_hepatic	16.0	hr		0.0007811207245200914	597.222222222222	0.0005624069216544662	0.00019884087404406213		mole/meter^3	ng/ml
Devineni2015c		normal_hepatic	8.0	CAN300	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN300_normal_hepatic	24.0	hr		0.0005624069216544662	347.222222222222	0.00021871380286562526	7.732700657269065e-05		mole/meter^3	ng/ml
