study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015c	normal_renal	8.0	CAN200	renal threshold	glucose	urine	LC MS/MS	glucose_RT_mean_CAN200_normal_renal	24.0	hr	4.301731793960923				0.4162966252220248				mole/meter^3	mg/dl
