study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Devineni2015c	mild_renal	8.0	CAN200	cumulative amount	M5	urine	LC MS/MS	M5_cumulative_amount_CAN200_mild_renal	0.0	hr	0.0				0.0				mole	mg
Devineni2015c	mild_renal	8.0	CAN200	cumulative amount	M5	urine	LC MS/MS	M5_cumulative_amount_CAN200_mild_renal	24.0	hr	2.449242668385433e-05				8.056719303899452e-06				mole	mg
