study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	mean_sd	mean_se	cv	comments	mean_unit	median_unit
Inagaki2014	normal renal	12.0	CAN100	cumulative amount	canagliflozin	urine	LC MS/MS	canagliflozin_urine_CAN100_normal	0.0	hr	0.0								mole	mg
Inagaki2014	normal renal	12.0	CAN100	cumulative amount	canagliflozin	urine	LC MS/MS	canagliflozin_urine_CAN100_normal	72.0	hr	1.2170485784602648e-06				3.779374513518013e-07				mole	mg
