study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Inagaki2014		normal renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_normal	0.5	hr		0.00181887542840925	1327.62958922112	0.0011677968530756843	0.00033711391374102213		mole/meter^3	ng/ml
Inagaki2014		normal renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_normal	1.0	hr		0.004818145147845532	3162.27766016837	0.0022958022292423924	0.0006627410175296193		mole/meter^3	ng/ml
Inagaki2014		normal renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_normal	2.0	hr		0.003937200860927161	1925.81863418507	0.00039517405794017364	0.00011407692436425803		mole/meter^3	ng/ml
Inagaki2014		normal renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_normal	2.5	hr		0.0033215547663182367	1642.04333888716	0.0003724313914687595	0.00010751168205957762		mole/meter^3	ng/ml
Inagaki2014		normal renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_normal	3.0	hr		0.0023892659531330788	1281.42238894408	0.0004934573312875296	0.00014244886152622478		mole/meter^3	ng/ml
Inagaki2014		normal renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_normal	4.0	hr		0.0019386314936660112	1017.86998414612	0.00035119700404638744	0.00010138184241238595		mole/meter^3	ng/ml
Inagaki2014		normal renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_normal	6.0	hr		0.0015075249010457865	1036.05930462563	0.0008232227956180829	0.00023764395132656825		mole/meter^3	ng/ml
Inagaki2014		normal renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_normal	8.5	hr		0.0011155659852350075	701.703828670382	0.0004630063755476426	0.00013365842777947218		mole/meter^3	ng/ml
Inagaki2014		normal renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_normal	12.0	hr		0.0006240042841835516	391.117899883316	0.0002558653721257902	7.386197073656436e-05		mole/meter^3	ng/ml
Inagaki2014		normal renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_normal	24.0	hr		0.0003286442460071628	203.091762090473	0.00012823660491557374	3.701871918398509e-05		mole/meter^3	ng/ml
Inagaki2014		normal renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_normal	48.0	hr		7.827969229738526e-05	55.7383163527014	4.71107673751171e-05	1.359970711287685e-05		mole/meter^3	ng/ml
Inagaki2014		normal renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_normal	72.0	hr		2.638404734069599e-05	22.1898234145896	2.353479377392614e-05	6.793909760349292e-06		mole/meter^3	ng/ml
