study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Inagaki2014		moderate renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_moderate	0.5	hr		0.0013944994285377758	808.522867685623	0.00042437599987147436	0.00012250679888170616		mole/meter^3	ng/ml
Inagaki2014		moderate renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_moderate	1.0	hr		0.0049042453252512615	2744.48927809642	0.0012698337403803219	0.0003665694259173241		mole/meter^3	ng/ml
Inagaki2014		moderate renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_moderate	2.0	hr		0.0041081766503724484	2511.88643150958	0.0015426326115912511	0.0004453196767814522		mole/meter^3	ng/ml
Inagaki2014		moderate renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_moderate	2.5	hr		0.0033215547663182367	1826.15846827026	0.0007866218840542118	0.00022707817825457492		mole/meter^3	ng/ml
Inagaki2014		moderate renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_moderate	3.0	hr		0.0027335437741011163	1502.8757502606	0.0006473671232317252	0.00018687879143117507		mole/meter^3	ng/ml
Inagaki2014		moderate renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_moderate	4.0	hr		0.0020957593749016956	1112.12562118358	0.00040610921350997726	0.0001172336318701863		mole/meter^3	ng/ml
Inagaki2014		moderate renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_moderate	6.0	hr		0.0014194191112175277	822.971158512946	0.00043195959226117493	0.0001246959934355152		mole/meter^3	ng/ml
Inagaki2014		moderate renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_moderate	8.5	hr		0.001127484676947325	630.957344480193	0.00029193443427020285	8.427421210581135e-05		mole/meter^3	ng/ml
Inagaki2014		moderate renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_moderate	12.0	hr		0.0007502181579227792	442.745184349449	0.0002457936669064718	7.095451987677836e-05		mole/meter^3	ng/ml
Inagaki2014		moderate renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_moderate	24.0	hr		0.00039651944942059716	225.863552072137	0.00011158945071873805	3.221309970559295e-05		mole/meter^3	ng/ml
Inagaki2014		moderate renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_moderate	48.0	hr		0.00013223347698574435	96.5195713735069	8.48996230765859e-05	2.450841011868231e-05		mole/meter^3	ng/ml
Inagaki2014		moderate renal	12.0	CAN200	concentration	canagliflozin	plasma	LC MS/MS	canagliflozin_CAN200_moderate	72.0	hr		5.081089001393352e-05	45.8710267823438	5.238184184921668e-05	1.5121335246146827e-05		mole/meter^3	ng/ml
